sensor_id,device_id,timestamp,reading_type,reading_value,unit
sensor_0094,device_002,2025-10-26T06:28:13.955805,humidity,133.69,C
sensor_0059,device_005,2025-10-29T23:40:13.955818,signal,120.84,C
sensor_0086,device_006,2025-10-27T12:44:13.955832,battery,75.8,C
sensor_0159,device_004,2025-10-25T07:13:13.955845,error_type,66.41,
sensor_0040,,2025-10-30T17:08:13.955858,temperature,58.13,g
sensor_0077,device_010,2025-10-28T03:50:13.955872,battery,35.88,
sensor_0032,device_003,2025-10-29T07:46:13.955886,error_type,36.3,
sensor_0058,device_007,2025-10-25T19:39:13.955899,error_type,10.28,
sensor_0059,device_005,,temperature,141.61,
sensor_0142,device_007,2025-10-26T07:58:13.955924,error_type,-19.69,C
sensor_0109,device_008,2025-10-29T16:16:13.955938,signal,-49.72,
sensor_0191,device_005,2025-10-26T00:47:13.955951,error_type,147.69,Hz
sensor_0100,device_002,2025-10-26T01:24:13.955965,humidity,5.78,Hz
sensor_0050,device_005,2025-10-29T10:29:13.955978,humidity,31.71,g
sensor_0071,device_002,2025-10-24T12:47:13.955991,humidity,99.43,%
sensor_0037,device_008,,temperature,-27.27,dBm
sensor_0130,device_008,2025-10-29T00:40:13.956016,temperature,-1.79,
sensor_0118,,2025-10-24T11:48:13.956029,error_type,-40.49,
sensor_0068,device_009,2025-10-26T17:55:13.956043,temperature,-49.61,
sensor_0026,device_003,2025-10-25T14:41:13.956056,temperature,68.9,C
sensor_0141,device_005,2025-10-26T12:42:13.956070,error_type,38.07,Hz
sensor_0006,,2025-10-25T06:55:13.956085,vibration,111.61,Hz
sensor_0148,,2025-10-25T08:54:13.956098,battery,27.06,C
sensor_0100,device_001,2025-10-28T18:35:13.956112,vibration,80.17,C
sensor_0198,device_009,2025-10-29T06:37:13.956125,error_type,140.66,%
sensor_0122,device_007,2025-10-26T23:13:13.956139,vibration,90.0,
sensor_0094,,2025-10-26T15:10:13.956152,error_type,123.63,C
sensor_0055,device_007,2025-10-30T14:09:13.956165,signal,38.82,
sensor_0124,device_005,,vibration,90.41,g
sensor_0078,device_008,2025-10-27T02:23:13.956191,temperature,91.16,
sensor_0154,device_010,2025-10-25T15:53:13.956205,temperature,-25.46,C
sensor_0104,,2025-10-26T01:58:13.956219,vibration,4.71,
sensor_0078,device_003,2025-10-25T20:34:13.956232,humidity,113.49,C
sensor_0048,device_006,2025-10-25T12:17:13.956247,humidity,4.85,C
sensor_0073,device_002,2025-13-40,error_type,132.52,
sensor_0148,device_005,2025-10-30T21:41:13.956272,temperature,65.3,g
sensor_0036,device_006,2025-10-24T15:25:13.956285,signal,-31.58,C
sensor_0104,device_004,2025-10-30T15:51:13.956298,vibration,143.39,
sensor_0176,device_006,2025-10-26T09:18:13.956313,error_type,-38.09,
sensor_0039,device_003,2025-10-29T01:19:13.956327,vibration,-5.45,%
sensor_0031,,2025-10-25T11:13:13.956340,error_type,-44.28,%
sensor_0124,device_004,,error_type,-36.2,
sensor_0158,device_008,2025-10-26T13:11:13.956365,battery,-9.39,%
sensor_0059,device_004,2025-10-27T05:35:13.956378,signal,112.97,Hz
sensor_0097,device_007,2025-10-29T06:57:13.956392,vibration,unknown,dBm
sensor_0001,device_001,2025-10-29T02:24:13.956406,temperature,63.35,
sensor_0162,device_008,2025-10-26T19:11:13.956420,temperature,140.87,g
sensor_0028,,2025-10-24T12:12:13.956433,humidity,unknown,
sensor_0102,device_008,2025-10-30T19:01:13.956447,temperature,62.07,
sensor_0067,device_006,2025-10-26T06:31:13.956461,humidity,36.14,g
sensor_0193,device_001,2025-10-25T09:47:13.956474,temperature,-36.09,
sensor_0098,device_002,2025-10-30T23:03:13.956487,humidity,82.66,
sensor_0160,device_009,2025-10-25T13:47:13.956499,temperature,98.41,C
sensor_0183,device_009,2025-10-29T23:28:13.956512,error_type,16.14,%
sensor_0054,device_001,2025-10-24T13:38:13.956526,humidity,-23.57,C
sensor_0151,device_003,2025-10-26T22:03:13.956539,vibration,46.8,C
sensor_0041,device_008,2025-10-24T14:59:13.956552,signal,142.07,Hz
sensor_0133,device_005,2025-10-27T01:04:13.956566,signal,79.63,C
sensor_0184,device_008,2025-10-27T09:38:13.956580,humidity,13.19,dBm
sensor_0062,device_004,2025-10-27T23:00:13.956594,vibration,20.59,
sensor_0080,device_003,2025-10-30T10:24:13.956607,signal,-14.15,%
sensor_0109,device_005,2025-10-29T13:48:13.956620,battery,90.58,C
sensor_0039,device_010,2025-10-28T00:09:13.956635,temperature,133.2,dBm
sensor_0067,device_001,,temperature,N/A,C
sensor_0018,device_004,2025-10-30T09:13:13.956662,battery,7.27,Hz
sensor_0194,device_004,2025-10-30T16:24:13.956675,humidity,57.88,g
sensor_0049,device_009,2025-10-27T11:23:13.956689,vibration,18.1,
sensor_0188,device_006,2025-10-26T12:49:13.956702,vibration,28.45,g
sensor_0101,device_003,2025-10-27T21:33:13.956715,humidity,132.0,g
sensor_0155,device_009,2025-10-26T09:20:13.956733,humidity,33.33,Hz
sensor_0039,device_005,2025-10-24T12:06:13.956747,signal,138.44,dBm
sensor_0061,device_004,2025-10-27T20:44:13.956761,signal,55.99,dBm
sensor_0038,device_010,2025-10-27T08:16:13.956774,battery,-32.78,g
sensor_0019,device_008,2025-10-29T09:25:13.956789,battery,128.27,g
sensor_0067,device_002,2025-10-24T19:02:13.956802,vibration,104.37,g
sensor_0001,device_010,2025-10-25T22:53:13.956816,vibration,25.21,g
sensor_0038,device_002,2025-10-30T17:55:13.956828,signal,55.04,Hz
sensor_0196,device_004,2025-10-29T22:20:13.956841,temperature,37.33,C
sensor_0050,device_008,2025-10-30T16:16:13.956854,temperature,105.22,%
sensor_0066,device_007,2025-10-26T06:15:13.956867,vibration,67.01,Hz
sensor_0009,device_003,2025-10-26T01:12:13.956879,temperature,132.36,C
sensor_0170,device_009,2025-10-24T10:37:13.956893,temperature,134.55,%
sensor_0153,device_004,2025-10-27T08:03:13.956906,humidity,99.68,
sensor_0094,device_002,2025-10-25T20:10:13.956920,vibration,,Hz
sensor_0078,device_006,2025-13-40,battery,7.32,
sensor_0171,device_005,2025-10-26T00:25:13.956944,error_type,-48.94,dBm
sensor_0139,device_009,2025-10-28T00:48:13.956958,humidity,3.1,%
sensor_0109,device_010,2025-10-27T09:37:13.956972,temperature,7.49,dBm
sensor_0033,device_002,2025-10-26T15:11:13.956985,signal,-26.8,g
sensor_0075,device_001,2025-10-28T08:35:13.956999,battery,89.35,%
sensor_0167,device_001,2025-10-30T03:16:13.957016,humidity,52.5,
sensor_0010,device_010,2025-10-25T00:21:13.957030,vibration,-3.29,dBm
sensor_0028,device_009,2025-10-25T09:14:13.957044,signal,-0.52,%
sensor_0127,,2025-10-25T13:52:13.957057,error_type,-39.53,Hz
sensor_0138,device_006,2025-10-29T12:01:13.957071,temperature,79.59,g
sensor_0029,device_003,2025-10-28T03:11:13.957085,error_type,90.47,C
sensor_0147,device_003,2025-10-26T08:35:13.957098,humidity,40.1,g
sensor_0004,device_003,2025-10-27T03:21:13.957111,error_type,80.35,g
sensor_0049,device_008,2025-13-40,humidity,72.04,
sensor_0027,device_001,2025-10-25T11:17:13.957135,battery,117.51,dBm
sensor_0173,device_005,2025-10-25T22:17:13.957148,signal,87.77,C
sensor_0145,device_001,invalid,temperature,error,g
sensor_0126,device_009,2025-10-28T01:33:13.957173,temperature,141.3,
sensor_0141,device_006,2025-10-31T05:42:13.957187,battery,-11.75,C
sensor_0120,,2025-10-29T20:36:13.957200,temperature,112.29,
sensor_0016,device_003,2025-10-28T07:49:13.957213,battery,95.2,%
sensor_0015,device_003,2025-10-26T14:29:13.957226,battery,3.75,Hz
sensor_0010,device_007,2025-10-29T16:23:13.957239,error_type,error,
sensor_0197,device_009,2025-10-25T04:14:13.957253,temperature,133.86,%
sensor_0118,device_008,2025-10-26T21:26:13.957267,signal,65.3,g
sensor_0010,device_001,2025-10-28T23:49:13.957281,vibration,117.44,%
sensor_0128,device_007,2025-10-30T09:42:13.957294,error_type,137.17,Hz
sensor_0143,device_001,2025-10-26T15:43:13.957308,error_type,96.87,
sensor_0177,device_003,2025-10-25T17:58:13.957321,error_type,28.98,C
sensor_0049,device_002,2025-10-28T19:44:13.957335,temperature,-11.16,
sensor_0133,device_001,2025-10-27T10:38:13.957348,signal,-25.09,dBm
sensor_0188,device_002,2025-10-29T02:30:13.957361,error_type,85.16,%
sensor_0080,device_002,2025-10-27T03:23:13.957374,signal,131.86,
sensor_0142,device_001,2025-10-26T04:55:13.957390,temperature,21.47,%
sensor_0031,device_001,2025-10-25T12:22:13.957403,error_type,32.5,
sensor_0186,device_010,2025-10-27T20:54:13.957416,vibration,123.02,g
sensor_0095,device_007,2025-10-25T00:40:13.957430,battery,49.12,Hz
sensor_0091,device_007,2025-10-25T09:34:13.957444,humidity,136.87,Hz
sensor_0051,,2025-10-30T10:08:13.957457,battery,error,
sensor_0049,device_001,2025-10-24T09:36:13.957472,temperature,125.11,dBm
sensor_0012,device_001,2025-10-27T07:32:13.957485,error_type,56.47,dBm
sensor_0138,device_006,2025-10-29T12:57:13.957516,error_type,85.5,
sensor_0131,device_003,2025-10-26T05:10:13.957530,error_type,139.83,C
sensor_0003,device_008,2025-10-29T10:53:13.957543,vibration,-5.32,g
sensor_0103,device_010,2025-10-25T23:02:13.957558,error_type,11.02,
sensor_0150,device_010,2025-10-30T20:55:13.957571,signal,33.77,
sensor_0055,device_002,2025-10-25T12:28:13.957584,battery,-33.61,g
sensor_0096,device_002,2025-10-28T17:45:13.957597,battery,40.7,dBm
sensor_0167,device_003,2025-10-28T22:16:13.957610,signal,96.8,%
sensor_0029,,2025-10-27T12:24:13.957624,temperature,0.74,g
sensor_0127,device_007,2025-10-26T02:47:13.957637,temperature,144.3,g
sensor_0179,,invalid,error_type,140.76,g
sensor_0103,device_001,2025-10-24T14:02:13.957664,humidity,59.85,C
sensor_0169,device_002,2025-10-29T15:57:13.957677,vibration,28.08,dBm
sensor_0046,,2025-10-29T05:26:13.957691,error_type,108.89,g
sensor_0109,device_010,2025-10-28T03:15:13.957705,temperature,128.23,
sensor_0076,device_008,2025-10-30T11:18:13.957718,humidity,80.54,
sensor_0119,device_005,2025-10-28T00:48:13.957732,vibration,53.69,
sensor_0137,device_009,2025-10-30T08:52:13.957745,signal,129.15,%
sensor_0078,device_010,2025-10-31T00:19:13.957759,vibration,5.14,C
sensor_0108,device_008,2025-10-30T13:45:13.957773,humidity,102.29,
sensor_0009,,2025-10-28T10:13:13.957787,temperature,-13.94,
sensor_0063,device_010,2025-10-25T06:38:13.957801,humidity,44.09,Hz
sensor_0024,device_005,2025-10-29T14:02:13.957814,temperature,-40.06,%
sensor_0181,device_004,2025-10-28T03:19:13.957828,signal,-48.04,
sensor_0076,device_006,2025-10-28T11:44:13.957842,vibration,45.08,
sensor_0135,,2025-10-29T21:36:13.957855,error_type,141.11,%
sensor_0015,device_008,2025-10-30T06:24:13.957869,vibration,40.56,g
sensor_0146,device_004,2025-10-29T16:41:13.957882,signal,-15.29,g
sensor_0127,device_004,2025-10-27T22:54:13.957895,battery,12.61,g
sensor_0103,device_010,2025-10-26T03:34:13.957909,humidity,124.03,dBm
sensor_0158,device_010,2025-10-26T18:00:13.957923,humidity,95.69,%
sensor_0113,device_008,2025-10-29T04:18:13.957936,humidity,-1.59,g
sensor_0127,device_003,2025-10-25T03:31:13.957952,battery,error,dBm
sensor_0137,device_008,2025-10-27T05:06:13.957967,error_type,-45.88,Hz
sensor_0056,,,battery,18.58,
sensor_0057,,2025-10-27T09:45:13.957993,temperature,87.71,Hz
sensor_0091,device_004,2025-13-40,battery,104.89,
sensor_0069,device_008,2025-10-30T03:54:13.958019,signal,119.27,dBm
sensor_0114,,2025-10-27T18:25:13.958032,vibration,-36.86,C
sensor_0114,device_010,2025-10-29T04:46:13.958048,battery,19.75,g
sensor_0173,device_001,2025-10-28T13:52:13.958061,battery,18.44,C
sensor_0173,device_004,2025-10-24T12:38:13.958074,vibration,72.24,%
sensor_0030,,2025-10-25T22:31:13.958088,temperature,3.74,
sensor_0083,device_009,2025-10-28T07:13:13.958101,temperature,76.55,Hz
sensor_0079,device_008,,vibration,45.15,Hz
sensor_0144,device_009,2025-10-27T10:58:13.958126,humidity,41.53,g
sensor_0097,device_002,2025-10-25T06:46:13.958139,error_type,82.67,C
sensor_0008,device_002,2025-10-29T11:35:13.958152,temperature,-16.67,Hz
sensor_0167,device_003,2025-10-29T18:14:13.958165,signal,123.33,Hz
sensor_0134,device_007,2025-10-28T17:07:13.958179,error_type,32.9,
sensor_0034,device_009,2025-10-28T12:37:13.958193,humidity,107.17,C
sensor_0159,device_004,2025-10-26T08:17:13.958205,error_type,124.45,%
sensor_0104,device_008,2025-13-40,temperature,141.45,
sensor_0014,device_008,2025-10-30T15:25:13.958230,temperature,36.08,g
sensor_0061,device_001,2025-10-25T22:32:13.958243,battery,126.03,dBm
sensor_0170,,2025-10-30T10:07:13.958257,temperature,104.51,%
sensor_0199,device_004,2025-10-27T07:01:13.958270,signal,118.02,C
sensor_0037,device_005,2025-10-25T14:40:13.958284,battery,18.07,
sensor_0084,device_009,2025-10-28T05:25:13.958297,error_type,-14.94,dBm
sensor_0167,device_003,2025-10-25T01:22:13.958311,error_type,99.45,Hz
sensor_0010,device_006,,temperature,82.99,
sensor_0092,device_006,2025-10-26T18:05:13.958336,battery,-12.06,%
sensor_0079,device_009,2025-10-26T07:53:13.958350,humidity,64.36,
sensor_0085,device_010,2025-10-25T17:10:13.958363,error_type,-19.39,C
sensor_0017,device_009,2025-10-25T02:04:13.958379,vibration,error,%
sensor_0143,,2025-10-28T00:02:13.958395,vibration,88.94,
sensor_0053,device_010,2025-10-29T21:07:13.958408,signal,73.76,Hz
sensor_0132,device_004,2025-10-27T01:18:13.958421,vibration,81.63,Hz
sensor_0049,device_009,2025-10-25T13:55:13.958435,temperature,37.43,g
sensor_0032,device_009,2025-10-24T19:20:13.958449,error_type,101.77,C
sensor_0096,device_006,invalid,temperature,56.63,g
sensor_0148,device_008,2025-10-26T09:17:13.958473,temperature,26.62,C
sensor_0001,,2025-10-26T03:02:13.958487,humidity,147.36,
sensor_0028,device_002,2025-10-30T12:57:13.958500,humidity,52.06,%
sensor_0080,device_004,2025-10-30T01:09:13.958514,signal,45.08,
sensor_0082,device_010,2025-10-26T18:45:13.958527,humidity,63.51,
sensor_0086,device_006,2025-10-26T03:00:13.958541,error_type,146.72,
sensor_0126,device_001,2025-10-27T22:40:13.958555,humidity,80.7,
sensor_0111,device_010,2025-10-29T06:49:13.958568,battery,77.65,Hz
sensor_0148,device_010,2025-10-29T10:27:13.958581,battery,-23.37,g
sensor_0094,device_009,2025-10-28T18:16:13.958594,battery,11.62,%
sensor_0110,device_002,2025-10-26T15:42:13.958608,humidity,,g
sensor_0160,device_005,2025-10-30T10:17:13.958622,humidity,104.43,Hz
sensor_0175,,2025-10-27T19:42:13.958636,vibration,14.78,g
sensor_0035,device_008,2025-10-25T01:29:13.958649,battery,,g
sensor_0075,,2025-10-29T20:36:13.958664,temperature,-42.15,dBm
sensor_0088,device_008,2025-10-26T19:33:13.958677,battery,3.54,dBm
sensor_0151,,2025-10-26T08:09:13.958693,signal,32.68,g
sensor_0127,device_009,2025-10-27T06:20:13.958706,temperature,-46.09,C
sensor_0175,device_010,2025-10-26T15:58:13.958721,temperature,-44.99,g
sensor_0098,device_009,2025-10-25T17:28:13.958734,vibration,73.52,dBm
sensor_0128,device_009,2025-10-27T19:00:13.958747,vibration,-46.15,C
sensor_0057,device_008,2025-10-27T17:24:13.958761,vibration,43.59,Hz
sensor_0001,device_005,2025-10-30T01:21:13.958775,temperature,118.58,%
sensor_0185,device_009,2025-10-25T06:00:13.958788,humidity,149.71,
sensor_0066,device_007,2025-10-27T22:11:13.958802,signal,-0.75,C
sensor_0190,device_002,2025-10-29T00:07:13.958817,vibration,59.24,
sensor_0095,device_004,2025-10-29T06:24:13.958830,battery,83.6,
sensor_0185,device_005,2025-10-25T06:01:13.958844,error_type,22.21,dBm
sensor_0002,device_007,2025-10-27T03:14:13.958858,error_type,53.61,
sensor_0036,device_002,2025-10-31T00:36:13.958872,temperature,65.25,%
sensor_0188,device_002,2025-10-30T09:27:13.958885,battery,error,
sensor_0051,device_007,2025-10-29T06:46:13.958899,signal,10.87,Hz
sensor_0085,device_007,2025-10-30T23:38:13.958914,vibration,124.83,Hz
sensor_0071,,2025-10-26T04:58:13.958928,error_type,131.87,C
sensor_0067,device_008,2025-10-29T00:53:13.958941,temperature,2.62,C
sensor_0035,device_002,2025-10-29T10:36:13.958955,vibration,121.75,dBm
sensor_0135,device_005,2025-10-24T11:56:13.958968,signal,81.98,C
sensor_0024,device_005,2025-10-24T10:21:13.958981,vibration,-30.27,C
sensor_0132,device_009,2025-10-27T21:48:13.958995,humidity,-41.63,Hz
sensor_0127,device_003,2025-10-29T22:14:13.959008,humidity,73.44,
sensor_0027,device_006,2025-10-31T02:16:13.959022,signal,-34.9,C
sensor_0105,,2025-10-26T11:23:13.959035,signal,-35.83,%
sensor_0094,device_005,2025-10-24T13:52:13.959049,battery,40.47,dBm
sensor_0018,device_002,2025-10-30T12:45:13.959061,temperature,36.3,g
sensor_0171,device_006,,temperature,-30.48,
sensor_0073,,2025-10-28T20:15:13.959095,vibration,N/A,
sensor_0088,device_007,,battery,-28.4,%
sensor_0101,device_001,2025-10-25T23:48:13.959122,humidity,-1.94,
sensor_0066,device_001,2025-10-28T11:45:13.959134,error_type,72.71,C
sensor_0036,device_003,2025-10-30T05:20:13.959148,vibration,105.68,dBm
sensor_0003,,2025-10-29T13:29:13.959162,error_type,88.57,g
sensor_0130,device_006,2025-10-29T19:54:13.959175,temperature,33.95,%
sensor_0136,device_009,invalid,humidity,66.87,%
sensor_0017,device_006,2025-10-26T14:53:13.959199,signal,29.93,
sensor_0200,device_006,2025-10-24T10:30:13.959213,vibration,-25.58,g
sensor_0074,device_007,2025-10-24T23:06:13.959226,battery,-25.03,g
sensor_0033,device_001,2025-10-24T15:57:13.959240,battery,106.47,Hz
sensor_0001,device_008,2025-10-30T00:50:13.959254,temperature,17.54,Hz
sensor_0165,device_007,2025-10-28T20:55:13.959268,signal,27.58,%
sensor_0033,device_007,2025-10-28T05:42:13.959283,vibration,error,
sensor_0128,device_003,2025-10-29T07:07:13.959297,vibration,-40.06,Hz
sensor_0092,device_004,2025-10-29T13:57:13.959311,vibration,N/A,dBm
sensor_0098,device_008,2025-10-29T11:19:13.959325,vibration,144.11,
sensor_0041,device_001,2025-10-28T14:05:13.959338,battery,N/A,C
sensor_0109,device_008,2025-10-26T04:57:13.959354,temperature,35.95,Hz
sensor_0007,device_010,2025-10-26T05:31:13.959368,temperature,89.75,
sensor_0064,device_002,2025-10-27T08:59:13.959382,humidity,-13.75,Hz
sensor_0105,device_004,2025-10-30T20:34:13.959396,signal,26.75,Hz
sensor_0183,device_004,2025-10-29T13:05:13.959409,error_type,,C
sensor_0036,device_005,,temperature,91.83,g
sensor_0149,device_007,,signal,47.4,C
sensor_0167,device_005,2025-10-26T05:10:13.959446,signal,26.72,g
sensor_0152,,2025-10-29T05:05:13.959460,battery,135.66,g
sensor_0040,,2025-10-24T21:24:13.959474,temperature,15.25,g
sensor_0135,device_010,2025-10-30T19:11:13.959488,humidity,126.98,%
sensor_0117,device_010,2025-10-26T23:47:13.959502,humidity,73.92,%
sensor_0089,device_009,2025-10-29T17:26:13.959515,vibration,119.9,C
sensor_0191,device_004,2025-10-27T13:59:13.959529,temperature,6.84,C
sensor_0190,,2025-10-30T17:14:13.959543,humidity,65.26,
sensor_0080,device_009,2025-10-27T11:45:13.959558,error_type,40.76,g
sensor_0067,device_003,2025-10-27T08:15:13.959571,battery,24.29,g
sensor_0018,,2025-10-26T21:04:13.959584,vibration,-8.58,%
sensor_0101,device_009,2025-10-30T21:52:13.959598,battery,-7.87,
sensor_0072,,2025-13-40,humidity,119.62,%
sensor_0128,device_008,2025-10-30T00:26:13.959623,error_type,47.36,dBm
sensor_0136,device_006,2025-10-24T18:40:13.959637,battery,137.29,C
sensor_0119,device_004,2025-10-26T08:33:13.959651,signal,-49.86,C
sensor_0180,,2025-10-25T14:00:13.959664,error_type,38.4,%
sensor_0182,device_007,2025-10-27T17:17:13.959678,signal,42.29,%
sensor_0130,device_004,2025-10-28T18:13:13.959693,vibration,43.44,dBm
sensor_0069,device_005,2025-10-28T16:48:13.959706,vibration,10.5,g
sensor_0166,device_009,2025-10-30T14:42:13.959719,vibration,77.17,C
sensor_0105,,2025-10-28T12:06:13.959732,temperature,0.36,g
sensor_0102,device_004,2025-10-24T11:18:13.959747,temperature,100.92,dBm
sensor_0009,device_010,2025-10-28T06:57:13.959760,error_type,-5.64,g
sensor_0067,device_005,2025-10-28T17:25:13.959774,error_type,85.33,%
sensor_0072,device_008,2025-10-24T23:09:13.959788,battery,9.55,dBm
sensor_0118,device_001,2025-10-29T07:24:13.959801,vibration,20.3,g
sensor_0105,device_005,2025-10-29T00:08:13.959815,humidity,-6.91,g
sensor_0007,device_009,2025-10-25T10:14:13.959828,vibration,13.43,dBm
sensor_0116,device_004,2025-10-28T04:41:13.959842,error_type,-3.48,%
sensor_0106,device_001,,humidity,71.88,Hz
sensor_0049,device_006,2025-10-24T21:56:13.959867,humidity,58.77,C
sensor_0108,,2025-10-28T01:03:13.959880,humidity,9.4,C
sensor_0179,device_004,2025-10-28T18:04:13.959893,signal,112.83,%
sensor_0032,device_008,2025-10-24T10:34:13.959907,error_type,15.88,%
sensor_0013,,2025-10-26T01:10:13.959920,error_type,74.58,C
sensor_0021,device_010,,battery,2.54,C
sensor_0113,device_007,2025-10-30T15:33:13.959947,humidity,59.9,Hz
sensor_0200,device_004,2025-10-27T11:44:13.959960,vibration,98.61,Hz
sensor_0171,device_006,2025-10-30T04:31:13.959973,battery,54.87,g
sensor_0044,device_003,2025-10-30T14:33:13.959987,signal,69.02,g
sensor_0075,device_005,2025-10-28T20:40:13.960002,humidity,85.01,g
sensor_0192,device_001,2025-10-31T00:00:13.960015,battery,103.18,%
sensor_0099,device_010,2025-10-30T09:05:13.960028,humidity,124.91,Hz
sensor_0069,,2025-10-29T09:59:13.960042,humidity,61.52,dBm
sensor_0050,device_003,2025-10-26T18:01:13.960056,humidity,108.22,
sensor_0195,device_007,2025-10-31T05:27:13.960069,battery,120.09,%
sensor_0095,device_004,2025-10-30T07:08:13.960083,error_type,49.01,Hz
sensor_0181,,2025-10-27T01:41:13.960096,battery,124.11,C
sensor_0141,device_006,2025-10-24T21:34:13.960110,vibration,-31.53,dBm
sensor_0120,device_005,2025-10-27T21:49:13.960147,temperature,-42.13,
sensor_0162,device_005,2025-10-28T13:40:13.960162,error_type,56.69,%
sensor_0048,device_004,2025-10-27T16:03:13.960175,temperature,-2.72,
sensor_0084,device_006,2025-10-28T10:40:13.960189,vibration,59.68,
sensor_0113,device_002,,signal,67.34,C
sensor_0076,device_010,2025-10-25T03:06:13.960212,temperature,75.12,Hz
sensor_0154,device_010,2025-10-27T19:59:13.960225,vibration,146.38,dBm
sensor_0043,device_003,2025-10-28T10:48:13.960237,temperature,3.44,
sensor_0042,,2025-10-25T19:53:13.960246,humidity,14.79,C
sensor_0164,device_008,2025-10-29T03:12:13.960253,signal,71.98,
sensor_0040,device_006,2025-10-30T01:48:13.960261,error_type,137.61,%
sensor_0137,device_001,2025-10-31T01:25:13.960269,error_type,136.45,
sensor_0074,device_005,2025-10-30T02:27:13.960276,error_type,28.71,
sensor_0032,device_008,2025-10-28T16:04:13.960284,battery,-22.38,dBm
sensor_0004,device_001,2025-10-28T12:06:13.960291,error_type,60.43,
sensor_0016,,2025-10-28T10:45:13.960299,signal,unknown,
sensor_0132,device_006,2025-10-26T09:55:13.960307,temperature,-6.76,g
sensor_0002,,invalid,temperature,-45.12,Hz
sensor_0014,device_007,2025-10-26T20:02:13.960321,battery,143.39,dBm
sensor_0010,device_007,2025-10-24T16:13:13.960328,humidity,42.56,dBm
sensor_0036,device_002,2025-10-24T21:56:13.960335,vibration,148.64,g
sensor_0142,device_006,2025-10-26T10:39:13.960342,battery,53.65,g
sensor_0073,,2025-10-26T19:41:13.960350,vibration,1.25,
sensor_0069,device_006,2025-10-29T08:49:13.960357,error_type,19.6,Hz
sensor_0085,,2025-10-29T10:44:13.960364,humidity,99.2,
sensor_0111,device_005,2025-10-26T14:40:13.960371,error_type,-26.96,Hz
sensor_0145,device_006,2025-10-30T06:12:13.960379,humidity,21.94,Hz
sensor_0032,device_002,2025-10-29T08:18:13.960386,signal,N/A,g
sensor_0067,,2025-10-29T01:21:13.960394,battery,148.61,g
sensor_0117,,2025-10-30T03:49:13.960402,error_type,23.99,Hz
sensor_0082,device_009,2025-10-27T19:09:13.960409,temperature,47.57,%
sensor_0067,,2025-10-31T01:43:13.960416,signal,-3.09,%
sensor_0119,device_009,2025-10-24T17:22:13.960424,temperature,0.46,
sensor_0073,,2025-10-25T08:00:13.960432,signal,-18.49,
sensor_0038,device_005,2025-10-27T17:51:13.960439,battery,20.64,
sensor_0030,device_001,2025-10-24T23:13:13.960447,humidity,82.48,
sensor_0125,,2025-10-25T16:38:13.960454,humidity,50.81,g
sensor_0066,device_008,2025-10-30T15:39:13.960461,error_type,143.85,
sensor_0054,device_008,2025-10-26T14:10:13.960468,vibration,82.98,g
sensor_0130,device_006,2025-10-29T19:22:13.960477,signal,37.45,%
sensor_0115,device_008,2025-10-30T13:46:13.960484,temperature,61.67,%
sensor_0042,,2025-10-25T18:22:13.960491,humidity,70.39,
sensor_0163,device_009,2025-10-28T01:45:13.960498,signal,36.38,
sensor_0156,device_010,2025-10-25T10:26:13.960505,battery,45.65,dBm
sensor_0170,device_002,2025-10-29T01:36:13.960512,vibration,-15.6,C
sensor_0101,device_009,2025-10-28T07:19:13.960520,error_type,-14.86,
sensor_0164,device_002,2025-10-26T13:11:13.960527,signal,148.83,dBm
sensor_0139,device_005,2025-10-28T16:17:13.960535,temperature,,C
sensor_0059,device_001,2025-10-25T01:26:13.960542,temperature,unknown,C
sensor_0192,device_002,2025-10-27T14:37:13.960550,battery,7.63,
sensor_0059,device_006,2025-10-24T22:21:13.960557,error_type,5.17,C
sensor_0133,device_002,2025-10-27T17:35:13.960564,battery,14.3,%
sensor_0179,,2025-10-27T22:38:13.960571,vibration,41.07,%
sensor_0015,device_008,2025-10-25T01:51:13.960579,temperature,139.08,C
sensor_0122,device_001,2025-10-24T19:31:13.960586,vibration,15.54,C
sensor_0045,,2025-10-30T04:13:13.960593,temperature,-23.05,
sensor_0177,device_009,2025-10-30T18:41:13.960600,vibration,33.07,
sensor_0067,device_001,2025-10-29T15:37:13.960607,humidity,56.62,Hz
sensor_0073,device_009,2025-10-24T13:11:13.960614,temperature,130.22,
sensor_0140,device_007,2025-10-28T13:14:13.960621,error_type,-36.65,dBm
sensor_0137,device_008,2025-10-24T10:02:13.960629,battery,105.17,dBm
sensor_0019,device_007,2025-10-29T07:39:13.960636,signal,113.14,%
sensor_0198,device_005,2025-10-25T23:45:13.960643,humidity,58.71,
sensor_0059,device_002,2025-10-27T00:18:13.960650,vibration,68.41,
sensor_0072,device_010,2025-10-27T03:40:13.960659,humidity,27.83,%
sensor_0075,device_006,2025-10-24T19:10:13.960666,humidity,-15.13,C
sensor_0161,device_010,2025-10-31T01:28:13.960674,error_type,38.49,C
sensor_0041,,2025-10-31T04:56:13.960681,vibration,42.63,%
sensor_0099,device_002,2025-10-26T00:25:13.960688,temperature,89.82,dBm
sensor_0019,device_010,2025-10-28T06:39:13.960695,battery,92.82,g
sensor_0125,device_008,2025-10-24T23:39:13.960702,error_type,6.02,%
sensor_0157,device_006,2025-10-27T21:42:13.960711,temperature,25.83,%
