device_id,timestamp,temperature_c,battery_pct,humidity_pct,signal_dbm,raw
device_002,2025-10-23T05:41:13.738348,35.46,50.33,34.58,-41.32,CRC error
device_005,2025-10-23T05:54:13.738348,37.02,15.35,16.19,-38.78,
device_006,2025-10-23T05:59:13.738348,28.83,N/A,98.15,-32.68,CRC error
,2025-10-23T06:03:13.738348,N/A,64.99,94.73,-105.31,CRC error
device_006,2025-10-23T06:07:13.738348,38.41,2.61,32.79,-39.0,out of range
device_007,2025-10-23T06:11:13.738348,15.62,37.13,73.75,-80.72,manual override
device_001,2025-10-23T06:25:13.738348,unknown,72.61,33.35,-90.61,out of range
device_007,2025-10-23T06:29:13.738348,23.1,45.44,54.48,-102.34,
device_007,2025-10-23T06:33:13.738348,35.16,78.48,15.49,-54.23,sensor glitch
device_004,2025-10-23T06:37:13.738348,44.47,71.47,6.04,-63.01,out of range
device_001,2025-10-23T06:40:13.738348,27.48,18.08,45.96,-67.29,sensor glitch
,2025-10-23T06:49:13.738348,43.06,9.34,76.25,-38.94,out of range
device_003,,50.12,51.06,error,-40.2,CRC error
unknown_device,2025-10-23T07:03:13.738348,20.43,13.3,23.85,-42.6,manual override
device_004,2025-10-23T07:05:13.738348,39.98,3.65,66.8,-100.02,
device_010,2025-10-23T07:14:13.738348,29.44,25.79,20.52,-62.17,
device_003,2025-13-40,29.4,19.53,58.87,-57.64,sensor glitch
device_001,2025-10-23T07:33:13.738348,28.91,86.16,45.39,-93.69,sensor glitch
device_002,2025-10-23T07:48:13.738348,27.24,80.25,91.12,-59.31,
device_004,2025-10-23T08:00:13.738348,36.78,52.82,88.7,-108.4,manual override
device_009,2025-10-23T08:11:13.738348,31.95,26.19,95.11,-132.97,CRC error
,2025-10-23T08:19:13.738348,17.09,39.79,8.71,-79.15,CRC error
device_001,2025-10-23T08:33:13.738348,16.81,15.99,19.61,-54.14,out of range
device_003,2025-10-23T08:35:13.738348,23.65,66.77,48.9,-87.15,manual override
device_009,2025-10-23T08:46:13.738348,19.25,61.03,unknown,-83.58,
device_003,2025-10-23T08:55:13.738348,43.4,73.99,64.96,-46.37,sensor glitch
device_007,2025-10-23T08:56:13.738348,44.31,62.85,50.8,-93.25,CRC error
device_009,2025-10-23T09:05:13.738348,33.96,89.06,23.08,-100.92,sensor glitch
,2025-10-23T09:12:13.738348,22.7,69.31,58.34,-56.2,manual override
device_003,2025-10-23T09:25:13.738348,36.27,53.99,39.77,-122.61,out of range
device_003,2025-10-23T09:40:13.738348,unknown,57.27,18.81,-99.7,
device_001,2025-10-23T09:42:13.738348,27.4,100.62,95.28,-70.7,
device_006,2025-10-23T09:46:13.738348,38.08,57.23,33.23,-117.17,
device_009,2025-10-23T09:57:13.738348,41.97,54.04,15.4,,manual override
device_004,2025-10-23T10:05:13.738348,24.09,23.19,69.09,-90.9,sensor glitch
device_003,2025-10-23T10:09:13.738348,30.39,49.69,78.73,-87.14,sensor glitch
device_009,2025-10-23T10:13:13.738348,19.87,79.26,31.64,-81.5,manual override
,2025-10-23T10:23:13.738348,34.79,88.26,94.09,-23.32,sensor glitch
unknown_device,2025-10-23T10:35:13.738348,31.17,83.12,15.93,-60.39,
device_008,,34.94,72.4,97.54,-89.72,CRC error
device_004,2025-10-23T10:52:13.738348,35.2,17.1,62.36,-38.7,out of range
,2025-10-23T11:05:13.738348,24.85,59.54,79.78,-42.59,
,2025-10-23T11:09:13.738348,35.72,63.02,57.32,-128.24,sensor glitch
,2025-10-23T11:21:13.738348,21.57,20.46,44.31,-103.11,sensor glitch
device_007,2025-10-23T11:31:13.738348,28.98,5.14,error,-48.29,out of range
device_009,2025-10-23T11:44:13.738348,23.11,28.48,10.91,-99.56,
device_010,2025-10-23T11:53:13.738348,26.32,23.61,64.15,-42.05,sensor glitch
unknown_device,2025-10-23T11:58:13.738348,28.44,55.23,,-86.68,
,2025-10-23T12:00:13.738348,,39.28,74.9,-107.01,sensor glitch
device_003,2025-10-23T12:13:13.738348,41.08,56.69,76.78,-38.49,sensor glitch
device_010,2025-10-23T12:18:13.738348,36.34,48.78,48.3,-63.38,sensor glitch
device_010,2025-10-23T12:22:13.738348,31.17,56.52,20.51,-66.64,out of range
,2025-10-23T12:23:13.738348,18.09,12.33,56.83,-93.78,
device_007,2025-10-23T12:24:13.738348,31.95,72.1,42.58,-70.93,manual override
device_001,2025-10-23T12:36:13.738348,41.78,42.78,42.41,-47.04,manual override
device_008,2025-10-23T12:50:13.738348,24.56,57.86,48.34,-70.34,
,2025-10-23T13:02:13.738348,33.46,53.01,63.29,-27.81,manual override
device_007,2025-10-23T13:11:13.738348,44.84,35.28,55.29,-77.68,
device_010,2025-10-23T13:16:13.738348,23.03,84.43,86.52,-72.88,CRC error
device_010,2025-10-23T13:30:13.738348,32.66,40.38,95.2,-94.71,out of range
unknown_device,2025-10-23T13:32:13.738348,42.24,82.23,22.61,-30.58,
device_002,2025-10-23T13:36:13.738348,41.65,error,54.61,-50.13,manual override
,2025-10-23T13:48:13.738348,22.37,74.85,29.13,-102.55,
device_009,2025-10-23T13:49:13.738348,45.25,60.53,84.63,-42.48,CRC error
device_004,2025-10-23T13:55:13.738348,20.94,46.44,39.34,-33.54,manual override
unknown_device,2025-10-23T14:01:13.738348,39.03,100.15,35.61,-69.68,CRC error
,2025-10-23T14:10:13.738348,30.32,74.2,33.43,-123.46,sensor glitch
device_009,2025-10-23T14:22:13.738348,38.05,62.21,10.58,-114.35,manual override
device_010,,36.83,58.59,50.63,-42.72,manual override
device_007,2025-10-23T14:34:13.738348,44.18,8.0,58.47,-65.26,CRC error
device_010,2025-10-23T14:48:13.738348,16.21,3.76,84.0,-74.88,
device_002,,48.59,84.58,64.19,-88.23,
device_004,2025-10-23T14:56:13.738348,37.88,60.64,83.25,-87.55,manual override
device_006,2025-10-23T15:06:13.738348,26.06,23.15,87.53,-56.18,out of range
,,37.07,48.42,98.64,-37.0,manual override
device_006,2025-10-23T15:33:13.738348,43.74,91.84,59.63,-115.23,CRC error
device_006,2025-10-23T15:45:13.738348,35.72,90.5,error,-85.98,CRC error
device_002,2025-10-23T15:57:13.738348,17.07,4.77,97.08,-86.82,manual override
device_010,2025-10-23T16:00:13.738348,22.48,88.1,49.35,N/A,out of range
,2025-10-23T16:10:13.738348,22.28,65.39,85.63,-106.66,CRC error
device_001,2025-10-23T16:22:13.738348,31.76,42.34,54.05,-88.09,CRC error
device_010,2025-10-23T16:35:13.738348,23.78,77.55,85.1,-75.36,
device_002,2025-10-23T16:38:13.738348,31.78,65.7,,-63.86,out of range
device_008,2025-10-23T16:48:13.738348,27.62,11.53,62.9,-62.03,manual override
device_010,2025-10-23T16:58:13.738348,37.01,error,65.37,-53.72,out of range
device_001,2025-10-23T17:07:13.738348,14.63,19.53,28.68,-109.92,out of range
device_006,2025-10-23T17:11:13.738348,error,83.48,41.11,-67.06,
,2025-10-23T17:15:13.738348,28.51,19.21,15.99,-59.58,manual override
device_005,2025-10-23T17:16:13.738348,21.46,10.67,41.57,-70.19,sensor glitch
device_004,2025-10-23T17:23:13.738348,39.59,68.75,64.13,-26.01,manual override
,2025-10-23T17:37:13.738348,16.53,18.44,33.64,-76.2,
device_008,2025-10-23T17:45:13.738348,43.74,,60.66,-124.71,sensor glitch
device_005,2025-10-23T17:54:13.738348,36.46,29.04,76.63,-55.35,manual override
,2025-10-23T18:04:13.738348,23.76,57.27,97.45,-113.05,sensor glitch
device_004,,31.94,35.28,92.73,-54.52,out of range
device_002,2025-10-23T18:13:13.738348,28.68,24.79,49.68,-51.28,out of range
device_006,2025-10-23T18:19:13.738348,30.35,74.49,unknown,-115.98,out of range
device_002,2025-10-23T18:33:13.738348,34.73,14.99,26.35,-103.6,manual override
device_001,2025-10-23T18:34:13.738348,43.91,68.89,71.5,-117.28,manual override
device_006,2025-10-23T18:44:13.738348,11.89,60.54,25.94,-113.15,manual override
device_002,2025-10-23T18:46:13.738348,,73.26,37.23,-115.54,out of range
device_009,2025-10-23T18:52:13.738348,42.83,77.61,84.82,-98.12,CRC error
device_008,2025-10-23T19:03:13.738348,32.74,76.46,,-66.08,out of range
unknown_device,,9.95,20.13,69.03,N/A,
device_008,2025-10-23T19:21:13.738348,21.66,89.34,error,-29.42,
device_005,2025-10-23T19:33:13.738348,36.23,27.97,60.0,-54.7,
device_001,2025-10-23T19:37:13.738348,31.08,40.36,12.88,-73.72,
device_007,2025-10-23T19:48:13.738348,25.83,26.37,38.98,-103.78,sensor glitch
device_005,2025-10-23T19:54:13.738348,28.21,3.7,error,-104.61,manual override
,2025-10-23T20:08:13.738348,41.7,,67.46,-91.31,CRC error
device_004,2025-10-23T20:23:13.738348,42.49,39.02,74.47,-44.57,out of range
unknown_device,2025-10-23T20:25:13.738348,14.09,17.83,83.76,-62.98,
device_009,2025-10-23T20:31:13.738348,22.7,unknown,51.49,-97.52,sensor glitch
device_002,2025-10-23T20:41:13.738348,unknown,47.42,86.71,-28.11,manual override
,2025-10-23T20:55:13.738348,25.85,32.53,72.41,-57.59,CRC error
device_009,2025-10-23T21:06:13.738348,38.27,73.57,34.06,-76.74,
device_009,2025-10-23T21:11:13.738348,14.73,84.94,45.24,-74.57,out of range
device_009,2025-10-23T21:16:13.738348,28.62,8.36,99.0,-110.46,
device_009,2025-10-23T21:31:13.738348,40.06,61.47,50.18,-90.85,
device_010,2025-10-23T21:41:13.738348,22.04,19.41,75.74,-84.32,CRC error
device_006,2025-10-23T21:55:13.738348,35.91,47.92,76.06,-71.51,manual override
device_008,2025-10-23T22:08:13.738348,34.99,7.32,error,-64.49,out of range
device_003,2025-10-23T22:20:13.738348,25.96,66.21,64.75,-108.96,CRC error
device_002,2025-10-23T22:28:13.738348,27.72,40.79,44.43,N/A,
,2025-10-23T22:41:13.738348,40.87,27.78,88.31,-84.15,out of range
device_004,2025-10-23T22:53:13.738348,31.41,38.38,17.53,-95.96,CRC error
device_009,2025-10-23T23:04:13.738348,37.05,87.0,26.65,-63.77,
device_005,2025-10-23T23:14:13.738348,39.11,83.36,39.05,-110.63,CRC error
,2025-10-23T23:21:13.738348,36.86,88.44,93.98,,manual override
device_006,2025-10-23T23:34:13.738348,,47.37,57.87,-61.76,CRC error
device_005,2025-10-23T23:43:13.738348,38.71,86.16,29.5,-72.57,CRC error
device_001,2025-10-23T23:55:13.738348,23.27,82.51,67.63,-53.59,sensor glitch
device_008,2025-10-23T23:57:13.738348,45.14,,77.79,-119.87,CRC error
,2025-10-24T00:04:13.738348,38.34,72.8,97.15,-94.88,out of range
device_005,2025-10-24T00:11:13.738348,39.29,63.54,98.11,-59.99,
device_007,2025-10-24T00:20:13.738348,34.09,84.13,64.18,-78.23,out of range
,2025-10-24T00:27:13.738348,,34.54,20.28,-82.28,sensor glitch
device_010,2025-10-24T00:37:13.738348,43.78,10.43,error,-142.86,CRC error
device_005,2025-10-24T00:38:13.738348,37.43,-5.62,60.81,-40.9,out of range
device_003,2025-10-24T00:53:13.738348,44.25,46.99,,-89.05,sensor glitch
,2025-10-24T01:07:13.738348,21.32,45.36,95.32,-103.48,out of range
device_009,2025-10-24T01:21:13.738348,26.07,27.18,90.53,-122.52,manual override
device_004,2025-10-24T01:36:13.738348,15.32,91.31,93.05,-125.26,
device_005,2025-10-24T01:43:13.738348,24.0,29.06,18.52,-87.7,sensor glitch
device_010,2025-10-24T01:49:13.738348,25.23,81.05,106.28,-94.3,sensor glitch
unknown_device,2025-10-24T01:58:13.738348,40.08,39.03,27.41,-43.34,sensor glitch
device_003,2025-10-24T02:10:13.738348,41.32,37.64,86.43,unknown,manual override
device_007,2025-10-24T02:25:13.738348,42.76,48.82,9.94,-94.69,manual override
,,23.19,83.5,,-102.74,out of range
device_002,2025-10-24T02:38:13.738348,31.36,72.43,73.94,-44.82,manual override
unknown_device,2025-10-24T02:45:13.738348,24.63,12.64,13.43,-88.19,out of range
device_005,2025-10-24T02:50:13.738348,16.64,49.6,50.82,unknown,out of range
device_004,2025-10-24T03:04:13.738348,28.61,34.78,88.6,-48.2,manual override
device_007,2025-13-40,25.98,71.35,82.82,-38.54,manual override
,2025-10-24T03:18:13.738348,34.11,39.89,86.73,-120.44,sensor glitch
,2025-10-24T03:26:13.738348,23.98,22.02,65.27,-40.1,out of range
device_009,2025-10-24T03:38:13.738348,34.02,102.49,52.3,-53.75,sensor glitch
unknown_device,2025-10-24T03:49:13.738348,38.16,32.88,32.16,-116.57,
device_009,2025-10-24T03:54:13.738348,14.25,29.74,31.03,-59.78,CRC error
device_004,2025-10-24T04:00:13.738348,27.29,5.18,83.05,-99.01,CRC error
device_002,2025-10-21T08:40:13.738348,21.39,62.13,,-83.82,CRC error
device_007,2025-10-21T08:52:13.738348,50.64,88.85,82.47,-109.19,out of range
device_004,2025-10-21T08:54:13.738348,19.96,27.12,41.86,-138.32,sensor glitch
device_009,2025-10-21T09:05:13.738348,41.89,6.99,81.65,-64.48,
device_002,2025-10-21T09:11:13.738348,25.93,75.36,60.2,-30.65,
device_002,2025-10-21T09:25:13.738348,29.95,33.14,43.48,-73.04,CRC error
device_008,2025-10-21T09:38:13.738348,42.23,31.51,12.08,-84.98,sensor glitch
,2025-10-21T09:48:13.738348,unknown,28.17,62.06,-40.33,sensor glitch
device_009,2025-10-21T09:52:13.738348,38.15,61.85,46.83,-80.74,
device_003,2025-10-21T10:07:13.738348,35.34,66.88,22.45,-72.75,
unknown_device,2025-10-21T10:10:13.738348,30.82,54.24,14.81,-78.33,manual override
device_010,2025-10-21T10:20:13.738348,18.36,57.85,83.98,-78.29,sensor glitch
device_010,2025-10-21T10:23:13.738348,33.89,13.9,88.9,-106.74,out of range
device_009,2025-10-21T10:37:13.738348,19.81,59.91,15.53,-65.64,sensor glitch
device_007,,21.35,35.3,34.69,-62.13,sensor glitch
device_001,2025-10-21T10:50:13.738348,19.76,59.02,18.48,-27.04,
device_010,2025-10-21T10:56:13.738348,41.14,93.0,error,-57.31,CRC error
device_002,2025-10-21T11:11:13.738348,27.52,17.08,81.67,-118.38,sensor glitch
,2025-10-21T11:20:13.738348,21.43,10.8,36.42,-65.73,manual override
unknown_device,2025-10-21T11:33:13.738348,40.47,91.5,40.71,-89.7,CRC error
device_009,2025-10-21T11:47:13.738348,46.43,11.63,43.79,-40.29,manual override
device_001,2025-10-21T11:50:13.738348,40.06,51.58,88.07,-36.89,
device_004,2025-10-21T11:52:13.738348,37.08,61.08,62.58,-110.22,
unknown_device,2025-10-21T12:05:13.738348,38.91,48.45,94.98,-32.26,CRC error
device_001,2025-10-21T12:06:13.738348,24.57,17.59,56.72,-102.6,
device_008,2025-10-21T12:14:13.738348,29.36,41.2,61.77,-82.34,out of range
device_009,2025-10-21T12:18:13.738348,47.85,36.22,100.13,-43.92,CRC error
device_008,2025-10-21T12:32:13.738348,14.6,2.6,60.47,-27.06,manual override
device_006,2025-10-21T12:40:13.738348,19.45,49.57,78.4,-38.37,manual override
device_008,2025-10-21T12:46:13.738348,23.53,43.66,error,-59.88,CRC error
,2025-10-21T12:55:13.738348,36.99,,24.95,-89.59,manual override
device_003,2025-10-21T13:00:13.738348,31.89,42.78,101.25,unknown,CRC error
,2025-10-21T13:08:13.738348,20.76,24.04,10.32,error,CRC error
,2025-10-21T13:18:13.738348,31.16,85.39,67.22,-65.73,
device_009,2025-10-21T13:30:13.738348,30.61,23.6,69.79,-69.04,out of range
device_005,2025-10-21T13:40:13.738348,22.84,68.25,31.13,-125.26,manual override
device_008,2025-10-21T13:43:13.738348,21.46,100.29,65.31,-55.72,
device_010,2025-10-21T13:45:13.738348,29.39,unknown,60.14,-110.94,CRC error
,2025-10-21T13:58:13.738348,19.59,,86.8,-105.14,
device_001,2025-10-21T14:06:13.738348,22.66,85.88,58.51,-72.21,sensor glitch
device_001,2025-10-21T14:17:13.738348,29.04,44.81,35.53,-110.0,CRC error
,2025-10-21T14:31:13.738348,31.08,,72.27,-49.44,
device_008,2025-10-21T14:42:13.738348,9.03,11.37,12.88,-93.37,sensor glitch
,2025-10-21T14:47:13.738348,18.18,82.61,21.38,-42.62,sensor glitch
unknown_device,2025-10-21T15:02:13.738348,25.55,42.86,85.99,-102.93,
device_003,2025-10-21T15:12:13.738348,28.87,38.54,36.35,-43.85,CRC error
device_007,2025-10-21T15:19:13.738348,38.73,14.45,103.87,-44.67,out of range
unknown_device,2025-10-21T15:32:13.738348,22.24,64.6,error,-57.51,
device_006,2025-10-21T15:38:13.738348,44.51,71.94,33.29,-47.65,
device_003,2025-10-21T15:41:13.738348,32.02,70.67,18.35,-59.5,manual override
device_005,2025-10-21T15:52:13.738348,23.72,35.91,89.25,-48.99,
device_008,2025-10-21T15:56:13.738348,12.79,20.3,42.84,-104.79,CRC error
device_005,2025-10-21T15:57:13.738348,26.07,95.97,61.09,-90.69,
device_005,2025-10-21T16:02:13.738348,35.18,28.44,39.76,-113.3,sensor glitch
,2025-10-21T16:07:13.738348,25.72,unknown,37.15,-73.01,manual override
,2025-10-21T16:13:13.738348,39.64,9.07,34.46,-47.66,manual override
device_001,2025-10-21T16:27:13.738348,20.58,59.61,82.17,-42.37,out of range
device_006,2025-10-21T16:40:13.738348,20.79,19.99,24.02,-71.73,manual override
device_008,2025-10-21T16:47:13.738348,28.08,55.96,54.83,-30.95,manual override
device_007,2025-10-21T16:51:13.738348,15.01,43.71,35.85,-57.9,
device_003,2025-10-21T17:02:13.738348,44.36,57.39,15.2,-64.38,
device_005,2025-10-21T17:13:13.738348,32.06,55.19,86.77,-42.32,out of range
unknown_device,2025-10-21T17:17:13.738348,26.52,25.81,42.9,unknown,out of range
,2025-10-21T17:27:13.738348,30.67,61.07,36.35,-119.76,CRC error
,2025-10-21T17:37:13.738348,47.75,64.86,73.58,-88.19,
,2025-10-21T17:49:13.738348,error,51.85,52.31,error,manual override
device_008,2025-10-21T18:00:13.738348,43.53,42.48,16.73,-63.62,
,2025-10-21T18:03:13.738348,20.04,55.48,76.3,-42.16,CRC error
device_010,2025-10-21T18:09:13.738348,23.58,51.1,21.4,-86.58,sensor glitch
unknown_device,2025-10-21T18:14:13.738348,38.93,49.23,10.64,-108.85,out of range
device_009,2025-10-21T18:16:13.738348,18.39,67.37,92.04,-90.31,
,2025-10-21T18:23:13.738348,44.87,37.28,57.34,-98.34,manual override
device_001,2025-10-21T18:33:13.738348,32.32,unknown,19.21,-37.95,out of range
device_007,2025-10-21T18:36:13.738348,16.08,95.0,16.28,-112.74,out of range
device_005,2025-10-21T18:38:13.738348,31.61,101.9,55.31,-62.5,CRC error
device_005,2025-10-21T18:48:13.738348,35.58,27.45,95.57,-77.45,CRC error
device_008,2025-10-21T18:51:13.738348,36.15,96.44,15.73,-126.27,sensor glitch
device_001,2025-10-21T19:01:13.738348,26.06,30.18,78.52,-97.13,manual override
,2025-10-21T19:10:13.738348,33.63,,98.44,-110.46,CRC error
,2025-10-21T19:14:13.738348,44.12,12.0,69.99,-90.6,manual override
unknown_device,2025-10-21T19:16:13.738348,40.5,N/A,7.57,-47.01,sensor glitch
device_009,2025-10-21T19:30:13.738348,,78.47,37.55,-116.17,sensor glitch
device_001,2025-10-21T19:43:13.738348,19.03,100.16,15.07,-41.76,CRC error
device_005,2025-10-21T19:53:13.738348,42.37,104.08,50.58,-40.28,
unknown_device,2025-10-21T19:58:13.738348,20.74,72.3,22.03,-87.61,out of range
device_007,2025-10-21T20:11:13.738348,19.14,94.9,54.12,,
device_002,2025-10-21T20:21:13.738348,27.51,92.86,83.7,-89.78,manual override
device_010,2025-10-21T20:26:13.738348,12.94,17.29,24.15,-89.53,
unknown_device,2025-10-21T20:35:13.738348,29.82,9.73,16.74,-98.14,
device_005,2025-10-21T20:45:13.738348,14.95,48.85,104.89,-66.31,sensor glitch
device_008,2025-10-21T20:55:13.738348,20.16,94.79,6.15,-77.12,manual override
unknown_device,2025-10-21T21:00:13.738348,36.56,57.55,90.83,-69.13,CRC error
device_007,2025-10-21T21:04:13.738348,23.64,81.53,43.45,-105.89,sensor glitch
device_003,2025-10-21T21:16:13.738348,20.95,25.21,88.94,-50.56,sensor glitch
device_005,2025-10-21T21:29:13.738348,41.29,14.61,78.61,-24.56,out of range
device_009,2025-10-21T21:30:13.738348,37.63,86.03,21.62,-82.58,out of range
device_008,invalid,31.13,80.4,83.73,-48.8,
device_005,2025-10-21T21:43:13.738348,43.6,57.51,92.67,-115.18,out of range
device_010,2025-10-21T21:48:13.738348,40.35,12.36,57.31,-100.63,sensor glitch
,2025-10-21T21:52:13.738348,33.89,66.56,24.4,-17.92,CRC error
device_003,2025-10-21T22:02:13.738348,16.72,8.87,11.35,-57.41,manual override
device_010,2025-10-21T22:14:13.738348,19.35,90.48,69.83,-42.63,manual override
,invalid,40.85,13.02,50.15,-26.88,manual override
device_004,2025-10-21T22:25:13.738348,20.46,51.87,63.06,-81.25,manual override
device_006,2025-10-21T22:40:13.738348,13.77,83.45,67.25,-83.96,manual override
device_006,2025-10-21T22:48:13.738348,37.54,61.12,38.33,-27.89,out of range
,2025-10-21T23:01:13.738348,36.09,94.76,13.65,-50.02,out of range
device_006,2025-10-21T23:04:13.738348,21.53,95.81,90.83,-45.56,out of range
,2025-10-21T23:07:13.738348,26.86,55.49,68.38,-87.24,out of range
device_002,2025-10-21T23:19:13.738348,38.29,12.27,24.55,-96.72,manual override
device_005,,34.02,93.96,20.44,-111.14,sensor glitch
device_005,2025-10-21T23:33:13.738348,21.6,18.68,90.43,-60.17,
device_006,2025-10-21T23:37:13.738348,16.82,93.75,48.3,unknown,
device_006,2025-10-21T23:51:13.738348,31.23,25.88,70.15,-47.72,sensor glitch
device_006,2025-10-21T23:53:13.738348,24.67,74.18,27.9,-57.94,out of range
device_009,2025-10-22T00:00:13.738348,32.87,104.89,76.44,-48.52,
,2025-10-22T00:15:13.738348,17.71,25.56,57.37,-37.66,out of range
device_007,2025-10-22T00:28:13.738348,N/A,79.8,23.55,-84.52,CRC error
device_007,2025-10-22T00:29:13.738348,38.23,57.49,73.78,-112.87,sensor glitch
device_003,2025-10-22T00:30:13.738348,26.36,11.87,97.65,-107.25,manual override
,2025-10-22T00:41:13.738348,28.07,unknown,22.99,-77.51,
device_006,2025-10-22T00:47:13.738348,28.34,51.77,71.71,-117.76,sensor glitch
device_002,2025-10-22T00:53:13.738348,36.32,82.34,72.35,,sensor glitch
device_006,invalid,31.42,,42.69,-86.75,manual override
device_003,2025-10-22T01:20:13.738348,38.49,N/A,64.9,,manual override
device_001,2025-10-22T01:23:13.738348,16.66,30.83,50.89,-28.77,CRC error
,2025-10-22T01:24:13.738348,32.05,-0.38,37.17,N/A,out of range
,2025-10-22T01:26:13.738348,45.17,90.71,90.45,-70.3,sensor glitch
device_005,2025-10-22T01:35:13.738348,28.34,7.33,85.95,-112.77,CRC error
unknown_device,2025-10-22T01:48:13.738348,21.78,30.03,84.85,-123.36,manual override
